Modele;Couleur;Taille;Prix Achat;Prix Vente;Saison;Code complet;Code incomplet;Prix achat (bis)
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERBO;0;10,8;3;H16;ANSES/PLA.GOUTXS|VERBO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERGR;S;9;30;H16;ANSES/PLA.GOUTXS|VERGR|S;ANSES/PLA.GOUTXS|S;9
ANSES/PLA.GOUTXS;VERGR;M;9;30;H16;ANSES/PLA.GOUTXS|VERGR|M;ANSES/PLA.GOUTXS|M;9
ANSES/PLA.GOUTXS;VERGR;L;9;30;H16;ANSES/PLA.GOUTXS|VERGR|L;ANSES/PLA.GOUTXS|L;9
ANSES/PLA.GOUTXS;VERGR;XL;9;30;H16;ANSES/PLA.GOUTXS|VERGR|XL;ANSES/PLA.GOUTXS|XL;9
ANSES/PLA.GOUTXS;VERNO;S;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|S;ANSES/PLA.GOUTXS|S;10,8
ANSES/PLA.GOUTXS;VERNO;M;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|M;ANSES/PLA.GOUTXS|M;10,8
ANSES/PLA.GOUTXS;VERNO;L;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|L;ANSES/PLA.GOUTXS|L;10,8
ANSES/PLA.GOUTXS;VERNO;XL;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|XL;ANSES/PLA.GOUTXS|XL;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;30;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VERNO;0;10,8;3;H16;ANSES/PLA.GOUTXS|VERNO|0;ANSES/PLA.GOUTXS|0;10,8
ANSES/PLA.GOUTXS;VOLCA;S;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|S;ANSES/PLA.GOUTXS|S;9
ANSES/PLA.GOUTXS;VOLCA;M;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|M;ANSES/PLA.GOUTXS|M;9
ANSES/PLA.GOUTXS;VOLCA;L;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|L;ANSES/PLA.GOUTXS|L;9
ANSES/PLA.GOUTXS;VOLCA;XL;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|XL;ANSES/PLA.GOUTXS|XL;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;30;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;VOLCA;0;9;;H18;ANSES/PLA.GOUTXS|VOLCA|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;S;9;30;H18;ANSES/PLA.GOUTXS|WHITE|S;ANSES/PLA.GOUTXS|S;9
ANSES/PLA.GOUTXS;WHITE;M;9;30;H18;ANSES/PLA.GOUTXS|WHITE|M;ANSES/PLA.GOUTXS|M;9
ANSES/PLA.GOUTXS;WHITE;L;9;30;H18;ANSES/PLA.GOUTXS|WHITE|L;ANSES/PLA.GOUTXS|L;9
ANSES/PLA.GOUTXS;WHITE;XL;9;30;H18;ANSES/PLA.GOUTXS|WHITE|XL;ANSES/PLA.GOUTXS|XL;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;30;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLA.GOUTXS;WHITE;0;9;;H18;ANSES/PLA.GOUTXS|WHITE|0;ANSES/PLA.GOUTXS|0;9
ANSES/PLAGOUBAND;3DLAT;0;19,2;55;H17;ANSES/PLAGOUBAND|3DLAT|0;ANSES/PLAGOUBAND|0;19,2
ANSES/PLAGOUBAND;DIABL;0;20,4;60;H17;ANSES/PLAGOUBAND|DIABL|0;ANSES/PLAGOUBAND|0;20,4
ANSES/PLAGOUBAND;JACBL;0;17,4;50;H17;ANSES/PLAGOUBAND|JACBL|0;ANSES/PLAGOUBAND|0;17,4
ANSES/PLAGOUBAND;JACRO;0;17,4;50;H17;ANSES/PLAGOUBAND|JACRO|0;ANSES/PLAGOUBAND|0;17,4
ANSES/PLAGOUBAND;LIGBL;0;21,36;65;H17;ANSES/PLAGOUBAND|LIGBL|0;ANSES/PLAGOUBAND|0;21,36
ANSES/PLAGOUBAND;LIGRO;0;21,36;65;H17;ANSES/PLAGOUBAND|LIGRO|0;ANSES/PLAGOUBAND|0;21,36
ANSES/PLAGOUBAND;VELBL;0;21,96;65;H17;ANSES/PLAGOUBAND|VELBL|0;ANSES/PLAGOUBAND|0;21,96
ANSES/PLATES;BLACK;0;18,12;50;H14;ANSES/PLATES|BLACK|0;ANSES/PLATES|0;18,12
ANSES/PLATES;CARNE;0;10,3;30;H15;ANSES/PLATES|CARNE|0;ANSES/PLATES|0;10,3
ANSES/PLATES;CBBL;0;10,3;30;E15;ANSES/PLATES|CBBL|0;ANSES/PLATES|0;10,3
ANSES/PLATES;CBNAV;0;10,3;30;E16;ANSES/PLATES|CBNAV|0;ANSES/PLATES|0;10,3
ANSES/PLATES;CBWH;0;18,12;50;H15;ANSES/PLATES|CBWH|0;ANSES/PLATES|0;18,12
ANSES/PLATES;CBWHI;0;18,12;50;E16;ANSES/PLATES|CBWHI|0;ANSES/PLATES|0;18,12
ANSES/PLATES;CUIBL;0;18,12;50;E17;ANSES/PLATES|CUIBL|0;ANSES/PLATES|0;18,12
ANSES/PLATES;CUIMA;0;18,12;50;H16;ANSES/PLATES|CUIMA|0;ANSES/PLATES|0;18,12
ANSES/PLATES;CUINO;0;18,12;50;H16;ANSES/PLATES|CUINO|0;ANSES/PLATES|0;18,12
ANSES/PLATES;CUIVI;0;18,12;50;H16;ANSES/PLATES|CUIVI|0;ANSES/PLATES|0;18,12
ANSES/PLATES;CUIWI;0;18,12;50;H16;ANSES/PLATES|CUIWI|0;ANSES/PLATES|0;18,12
ANSES/PLATES;ECBBR;0;10,34;30;E15;ANSES/PLATES|ECBBR|0;ANSES/PLATES|0;10,34
ANSES/PLATES;ECBNA;0;10,3;30;E15;ANSES/PLATES|ECBNA|0;ANSES/PLATES|0;10,3
ANSES/PLATES;ECOB;0;10,3;30;H15;ANSES/PLATES|ECOB|0;ANSES/PLATES|0;10,3
ANSES/PLATES;ECOBR;0;10,34;30;H15;ANSES/PLATES|ECOBR|0;ANSES/PLATES|0;10,34
ANSES/PLATES;ECONA;0;10,34;30;H15;ANSES/PLATES|ECONA|0;ANSES/PLATES|0;10,34
ANSES/PLATES;ECONO;0;18,12;50;E15;ANSES/PLATES|ECONO|0;ANSES/PLATES|0;18,12
ANSES/PLATES;EMER;0;10,3;30;H15;ANSES/PLATES|EMER|0;ANSES/PLATES|0;10,3
ANSES/PLATES;FLAM;0;10,3;30;H15;ANSES/PLATES|FLAM|0;ANSES/PLATES|0;10,3
ANSES/PLATES;MAR;0;18,12;50;H14;ANSES/PLATES|MAR|0;ANSES/PLATES|0;18,12
ANSES/PLATES;MELA;0;10,3;30;H15;ANSES/PLATES|MELA|0;ANSES/PLATES|0;10,3
ANSES/PLATES;NATUR;0;18,12;50;H17;ANSES/PLATES|NATUR|0;ANSES/PLATES|0;18,12
ANSES/PLEXI;ATLAN;0;12,59;39;E18;ANSES/PLEXI|ATLAN|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;BLACK;0;12,59;39;E19;ANSES/PLEXI|BLACK|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;BRIQU;0;12,59;39;E18;ANSES/PLEXI|BRIQU|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;CEDRO;0;15,56;47;E19;ANSES/PLEXI|CEDRO|0;ANSES/PLEXI|0;15,56
ANSES/PLEXI;COBAL;0;12,59;39;E19;ANSES/PLEXI|COBAL|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;CORAL;0;12,59;39;E18;ANSES/PLEXI|CORAL|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;LATTE;0;12,59;39;E19;ANSES/PLEXI|LATTE|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;NAVY;0;12,59;39;E19;ANSES/PLEXI|NAVY|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;PINK;0;12,59;39;E19;ANSES/PLEXI|PINK|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;SANGR;0;12,59;39;E19;ANSES/PLEXI|SANGR|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;SKYWA;0;12,59;39;E18;ANSES/PLEXI|SKYWA|0;ANSES/PLEXI|0;12,59
ANSES/PLEXI;TARTA;0;15,56;47;E19;ANSES/PLEXI|TARTA|0;ANSES/PLEXI|0;15,56
ANSES/RONDES;BIBLU;S;9,72;30;E17;ANSES/RONDES|BIBLU|S;ANSES/RONDES|S;9,72
ANSES/RONDES;BIBLU;L;10,8;30;E17;ANSES/RONDES|BIBLU|L;ANSES/RONDES|L;10,8
ANSES/RONDES;BIGRI;S;9,72;30;E17;ANSES/RONDES|BIGRI|S;ANSES/RONDES|S;9,72
ANSES/RONDES;BIGRI;L;10,8;30;E17;ANSES/RONDES|BIGRI|L;ANSES/RONDES|L;10,8
ANSES/RONDES;BIPRA;S;9,72;30;E17;ANSES/RONDES|BIPRA|S;ANSES/RONDES|S;9,72
ANSES/RONDES;BIPRA;L;10,8;30;E17;ANSES/RONDES|BIPRA|L;ANSES/RONDES|L;10,8
ANSES/RONDES;BITER;S;9,72;30;E17;ANSES/RONDES|BITER|S;ANSES/RONDES|S;9,72
ANSES/RONDES;BITER;L;10,8;30;E17;ANSES/RONDES|BITER|L;ANSES/RONDES|L;10,8
ANSES/RONDES;BLACK;S;9;30;H15;ANSES/RONDES|BLACK|S;ANSES/RONDES|S;9
ANSES/RONDES;BLACK;L;11,04;35;H15;ANSES/RONDES|BLACK|L;ANSES/RONDES|L;11,04
ANSES/RONDES;BLUE;S;9;30;H16;ANSES/RONDES|BLUE|S;ANSES/RONDES|S;9
ANSES/RONDES;BLUE;L;11,04;35;H16;ANSES/RONDES|BLUE|L;ANSES/RONDES|L;11,04
ANSES/RONDES;BROWN;S;9;30;H15;ANSES/RONDES|BROWN|S;ANSES/RONDES|S;9
ANSES/RONDES;BROWN;L;11,04;35;H15;ANSES/RONDES|BROWN|L;ANSES/RONDES|L;11,04
ANSES/RONDES;CARNE;S;8,74;30;E16;ANSES/RONDES|CARNE|S;ANSES/RONDES|S;8,74
ANSES/RONDES;CARNE;L;10,3;35;E16;ANSES/RONDES|CARNE|L;ANSES/RONDES|L;10,3
ANSES/RONDES;CBBL;S;5,07;30;H18;ANSES/RONDES|CBBL|S;ANSES/RONDES|S;5,07
ANSES/RONDES;CBBL;L;6,27;30;H18;ANSES/RONDES|CBBL|L;ANSES/RONDES|L;6,27
ANSES/RONDES;CBNAT;S;7,24;30;E16;ANSES/RONDES|CBNAT|S;ANSES/RONDES|S;7,24
ANSES/RONDES;CBNAT;L;8,96;30;E16;ANSES/RONDES|CBNAT|L;ANSES/RONDES|L;8,96
ANSES/RONDES;CBNAV;S;7,24;30;E16;ANSES/RONDES|CBNAV|S;ANSES/RONDES|S;7,24
ANSES/RONDES;CBNAV;L;8,96;30;E16;ANSES/RONDES|CBNAV|L;ANSES/RONDES|L;8,96
ANSES/RONDES;CBWHI;S;7,24;30;E16;ANSES/RONDES|CBWHI|S;ANSES/RONDES|S;7,24
ANSES/RONDES;CBWHI;L;8,96;30;E16;ANSES/RONDES|CBWHI|L;ANSES/RONDES|L;8,96
ANSES/RONDES;E;S;9;30;E16;ANSES/RONDES|E|S;ANSES/RONDES|S;9
ANSES/RONDES;E;L;11,04;35;E16;ANSES/RONDES|E|L;ANSES/RONDES|L;11,04
ANSES/RONDES;GOACQ;S;8,51;30;E16;ANSES/RONDES|GOACQ|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOACQ;L;10,3;30;E16;ANSES/RONDES|GOACQ|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOBLA;S;8,51;30;E16;ANSES/RONDES|GOBLA|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOBLA;L;10,3;30;E16;ANSES/RONDES|GOBLA|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOCOL;S;8,51;30;E16;ANSES/RONDES|GOCOL|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOCOL;L;10,3;30;E16;ANSES/RONDES|GOCOL|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOGRE;S;8,51;30;E16;ANSES/RONDES|GOGRE|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOGRE;L;10,3;30;E16;ANSES/RONDES|GOGRE|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOICE;S;8,51;30;E16;ANSES/RONDES|GOICE|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOICE;L;10,3;30;E16;ANSES/RONDES|GOICE|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOIRI;S;8,51;30;E16;ANSES/RONDES|GOIRI|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOIRI;L;10,3;30;E16;ANSES/RONDES|GOIRI|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOLIM;S;8,51;30;E17;ANSES/RONDES|GOLIM|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOLIM;L;10,3;30;E17;ANSES/RONDES|GOLIM|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOMAG;S;8,51;30;E16;ANSES/RONDES|GOMAG|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOMAG;L;10,3;30;E16;ANSES/RONDES|GOMAG|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOPAP;S;8,51;30;E16;ANSES/RONDES|GOPAP|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOPAP;L;10,3;30;E16;ANSES/RONDES|GOPAP|L;ANSES/RONDES|L;10,3
ANSES/RONDES;GOTES;S;8,51;30;E16;ANSES/RONDES|GOTES|S;ANSES/RONDES|S;8,51
ANSES/RONDES;GOTES;L;10,3;30;E16;ANSES/RONDES|GOTES|L;ANSES/RONDES|L;10,3
ANSES/RONDES;IVOIR;S;9;30;E16;ANSES/RONDES|IVOIR|S;ANSES/RONDES|S;9
ANSES/RONDES;IVOIR;L;11,04;35;E16;ANSES/RONDES|IVOIR|L;ANSES/RONDES|L;11,04
ANSES/RONDES;MIBLU;L;12,72;36;E17;ANSES/RONDES|MIBLU|L;ANSES/RONDES|L;12,72
ANSES/RONDES;MISAL;L;12,72;36;E17;ANSES/RONDES|MISAL|L;ANSES/RONDES|L;12,72
ANSES/RONDES;MITOR;L;12,72;36;E17;ANSES/RONDES|MITOR|L;ANSES/RONDES|L;12,72
ANSES/RONDES;MIVER;L;12,72;36;E17;ANSES/RONDES|MIVER|L;ANSES/RONDES|L;12,72
ANSES/RONDES;NAPCR;S;9;30;E16;ANSES/RONDES|NAPCR|S;ANSES/RONDES|S;9
ANSES/RONDES;NAPTU;S;9;30;E16;ANSES/RONDES|NAPTU|S;ANSES/RONDES|S;9
ANSES/RONDES;NATUR;S;8,74;30;E16;ANSES/RONDES|NATUR|S;ANSES/RONDES|S;8,74
ANSES/RONDES;NATUR;L;10,3;35;E16;ANSES/RONDES|NATUR|L;ANSES/RONDES|L;10,3
ANSES/RONDES;ORANG;S;8,74;30;E16;ANSES/RONDES|ORANG|S;ANSES/RONDES|S;8,74
ANSES/RONDES;ORANG;L;10,3;35;E16;ANSES/RONDES|ORANG|L;ANSES/RONDES|L;10,3
ANSES/RONDES;ROSA;S;9;30;E16;ANSES/RONDES|ROSA|S;ANSES/RONDES|S;9
ANSES/RONDES;ROSA;L;11,04;35;E16;ANSES/RONDES|ROSA|L;ANSES/RONDES|L;11,04
ANSES/RONDES;ROUGE;S;8,74;30;E16;ANSES/RONDES|ROUGE|S;ANSES/RONDES|S;8,74
ANSES/RONDES;ROUGE;L;10,3;35;E16;ANSES/RONDES|ROUGE|L;ANSES/RONDES|L;10,3
ANSES/RONDES;SALMO;S;9;30;E16;ANSES/RONDES|SALMO|S;ANSES/RONDES|S;9
ANSES/RONDES;SALMO;L;11,04;35;E16;ANSES/RONDES|SALMO|L;ANSES/RONDES|L;11,04
ANSES/RONDES;SAUGE;S;9;30;E16;ANSES/RONDES|SAUGE|S;ANSES/RONDES|S;9
ANSES/RONDES;SAUGE;L;11,04;35;E16;ANSES/RONDES|SAUGE|L;ANSES/RONDES|L;11,04
ANSES/RONDES;SERBE;S;9,13;30;E16;ANSES/RONDES|SERBE|S;ANSES/RONDES|S;9,13
ANSES/RONDES;SERGR;S;9,13;30;E16;ANSES/RONDES|SERGR|S;ANSES/RONDES|S;9,13
ANSES/RONDES;SEROR;S;9,13;30;E16;ANSES/RONDES|SEROR|S;ANSES/RONDES|S;9,13
ANSES/RONDES;SLBLU;L;10,8;30;E17;ANSES/RONDES|SLBLU|L;ANSES/RONDES|L;10,8
ANSES/RONDES;SLGLI;L;10,8;30;E17;ANSES/RONDES|SLGLI|L;ANSES/RONDES|L;10,8
ANSES/RONDES;SLSAL;L;10,8;30;E17;ANSES/RONDES|SLSAL|L;ANSES/RONDES|L;10,8
ANSES/RONDES;TURQU;S;8,74;30;E16;ANSES/RONDES|TURQU|S;ANSES/RONDES|S;8,74
ANSES/RONDES;TURQU;L;10,3;35;E16;ANSES/RONDES|TURQU|L;ANSES/RONDES|L;10,3
ANSES/RONDES;VERPO;S;8,74;30;E16;ANSES/RONDES|VERPO|S;ANSES/RONDES|S;8,74
ANSES/RONDES;VERPO;L;10,3;35;E16;ANSES/RONDES|VERPO|L;ANSES/RONDES|L;10,3
ANSES/RONDES;VIOL;S;9;30;E16;ANSES/RONDES|VIOL|S;ANSES/RONDES|S;9
ANSES/RONDES;VIOL;L;11,04;35;E16;ANSES/RONDES|VIOL|L;ANSES/RONDES|L;11,04
ANSES/SQUARE;AUBER;0;18,48;55;H17;ANSES/SQUARE|AUBER|0;ANSES/SQUARE|0;18,48
ANSES/SQUARE;BDX;0;18,48;55;H17;ANSES/SQUARE|BDX|0;ANSES/SQUARE|0;18,48
ANSES/SQUARE;BISCO;0;18,48;55;H16;ANSES/SQUARE|BISCO|0;ANSES/SQUARE|0;18,48
ANSES/SQUARE;BLK;0;25,8;65;H17;ANSES/SQUARE|BLK|0;ANSES/SQUARE|0;25,8
ANSES/SQUARE;BLNAB;0;18;54;E18;ANSES/SQUARE|BLNAB|0;ANSES/SQUARE|0;18
ANSES/SQUARE;BLUE;0;18,48;55;H17;ANSES/SQUARE|BLUE|0;ANSES/SQUARE|0;18,48
ANSES/SQUARE;DEANA;0;18;54;E18;ANSES/SQUARE|DEANA|0;ANSES/SQUARE|0;18
ANSES/SQUARE;GOMOK;0;18,48;55;E19;ANSES/SQUARE|GOMOK|0;ANSES/SQUARE|0;18,48
ANSES/SQUARE;GOSAN;0;18,48;55;E19;ANSES/SQUARE|GOSAN|0;ANSES/SQUARE|0;18,48
ANSES/SQUARE;GREY;0;25,8;65;H16;ANSES/SQUARE|GREY|0;ANSES/SQUARE|0;25,8
ANSES/SQUARE;LIME;0;25,8;65;H16;ANSES/SQUARE|LIME|0;ANSES/SQUARE|0;25,8
ANSES/SQUARE;NAVY;0;25,8;65;H16;ANSES/SQUARE|NAVY|0;ANSES/SQUARE|0;25,8
ANSES/SQUARE;NYNER;0;14,4;44;E18;ANSES/SQUARE|NYNER|0;ANSES/SQUARE|0;14,4
ANSES/SQUARE;NYRED;0;14,4;44;E18;ANSES/SQUARE|NYRED|0;ANSES/SQUARE|0;14,4
ANSES/SQUARE;NYYEL;0;14,4;44;E18;ANSES/SQUARE|NYYEL|0;ANSES/SQUARE|0;14,4
ANSES/SQUARE;OTTAN;0;18,48;55;H17;ANSES/SQUARE|OTTAN|0;ANSES/SQUARE|0;18,48
ANSES/SQUARE;PHARD;0;25,8;65;H16;ANSES/SQUARE|PHARD|0;ANSES/SQUARE|0;25,8
ANSES/SQUARE;SAND;0;18,48;48;E18;ANSES/SQUARE|SAND|0;ANSES/SQUARE|0;18,48
ANSES/SQUARE;SLVG;0;25,8;65;H16;ANSES/SQUARE|SLVG|0;ANSES/SQUARE|0;25,8
ANSES/SQUARE;TERRA;0;25,8;65;H16;ANSES/SQUARE|TERRA|0;ANSES/SQUARE|0;25,8
ANSES/SQUARE;VERTF;0;25,8;65;H16;ANSES/SQUARE|VERTF|0;ANSES/SQUARE|0;25,8
